12:53:16.669 [ClusterSystem-akka.actor.default-dispatcher-15] INFO  Cluster(akka://ClusterSystem) - Cluster Node [akka.tcp://ClusterSystem@127.0.0.1:3002] - Welcome from [akka.tcp://ClusterSystem@127.0.0.1:3001]
12:53:31.812 [client-akka.actor.default-dispatcher-2] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
12:53:32.357 [client-akka.actor.default-dispatcher-4] INFO  Remoting - Starting remoting
12:53:33.435 [client-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://client@127.0.0.1:53639]
12:53:33.510 [client-akka.actor.default-dispatcher-4] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - Starting up...
12:53:34.087 [client-akka.actor.default-dispatcher-3] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - Registered cluster JMX MBean [akka:type=Cluster]
12:53:34.087 [client-akka.actor.default-dispatcher-3] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - Started up successfully
12:53:34.096 [client-akka.actor.default-dispatcher-4] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - No seed-nodes configured, manual cluster join required
12:53:34.177 [client-akka.actor.default-dispatcher-3] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - Metrics will be retreived from MBeans, and may be incorrect on some platforms. To increase metric accuracy add the 'sigar.jar' to the classpath and the appropriate platform-specific native libary to 'java.library.path'. Reason: java.lang.ClassNotFoundException: org.hyperic.sigar.Sigar
12:53:34.183 [client-akka.actor.default-dispatcher-4] INFO  Cluster(akka://client) - Cluster Node [akka.tcp://client@127.0.0.1:53639] - Metrics collection has started successfully
12:53:35.496 [client-akka.actor.default-dispatcher-2] INFO  akka.contrib.pattern.ClusterClient - Connected to [akka.tcp://ClusterSystem@127.0.0.1:3002/user/receptionist]
12:53:45.258 [ClusterSystem-akka.actor.default-dispatcher-2] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:45.767 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:46.759 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:47.261 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:48.265 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$c
12:53:48.768 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$c
12:53:49.769 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$d
12:53:50.272 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$d
12:53:51.274 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:51.778 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:52.778 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:53.280 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:54.283 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$c
12:53:54.784 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$c
12:53:55.788 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$d
12:53:56.289 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$d
12:53:57.294 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:57.794 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$a
12:53:58.797 [ClusterSystem-akka.actor.default-dispatcher-4] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:59.299 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  com.cluster.demo.Worker - Message received Greetings from ClusterDemoApp Path: akka://ClusterSystem/user/workers/$b
12:53:59.935 [ClusterSystem-akka.actor.default-dispatcher-14] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.AssociationHandle$Disassociated] from Actor[akka://ClusterSystem/deadLetters] to Actor[akka://ClusterSystem/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A53626-1#-1541028608] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:53:59.957 [client-akka.actor.default-dispatcher-2] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.AssociationHandle$Disassociated] from Actor[akka://client/deadLetters] to Actor[akka://client/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-1#1174532776] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:53:59.985 [client-akka.actor.default-dispatcher-2] WARN  a.remote.ReliableDeliverySupervisor - Association with remote system [akka.tcp://ClusterSystem@127.0.0.1:3002] has failed, address is now gated for [5000] ms. Reason is: [Disassociated].
12:53:59.997 [client-akka.actor.default-dispatcher-2] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.ActorTransportAdapter$DisassociateUnderlying] from Actor[akka://client/deadLetters] to Actor[akka://client/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-1#1174532776] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:53:59.997 [client-akka.actor.default-dispatcher-2] INFO  akka.actor.LocalActorRef - Message [akka.remote.EndpointWriter$AckIdleCheckTimer$] from Actor[akka://client/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-1/endpointWriter#-1531891794] to Actor[akka://client/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-1/endpointWriter#-1531891794] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:53:59.997 [client-akka.actor.default-dispatcher-2] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.contrib.pattern.DistributedPubSubMediator$Send] from Actor[akka://client/deadLetters] to Actor[akka://client/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.024 [ClusterSystem-akka.actor.default-dispatcher-3] WARN  a.remote.ReliableDeliverySupervisor - Association with remote system [akka.tcp://ClusterSystem@127.0.0.1:3002] has failed, address is now gated for [5000] ms. Reason is: [Disassociated].
12:54:00.042 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.ActorTransportAdapter$DisassociateUnderlying] from Actor[akka://ClusterSystem/deadLetters] to Actor[akka://ClusterSystem/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A53626-1#-1541028608] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.043 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  akka.actor.LocalActorRef - Message [akka.remote.EndpointWriter$AckIdleCheckTimer$] from Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-0/endpointWriter#224195332] to Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A3002-0/endpointWriter#224195332] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.101 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.cluster.GossipStatus] from Actor[akka://ClusterSystem/system/cluster/core/daemon#-1011403947] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.178 [client-akka.actor.default-dispatcher-3] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.remote.RemoteWatcher$Heartbeat$] from Actor[akka://client/system/remote-watcher#-2130597128] to Actor[akka://client/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.345 [client-akka.actor.default-dispatcher-14] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.contrib.pattern.DistributedPubSubMediator$Send] from Actor[akka://client/deadLetters] to Actor[akka://client/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.740 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.cluster.ClusterHeartbeatSender$Heartbeat] from Actor[akka://ClusterSystem/system/cluster/core/daemon/heartbeatSender#1101608137] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.773 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.contrib.pattern.DistributedPubSubMediator$Internal$Status] from Actor[akka://ClusterSystem/user/distributedPubSubMediator#-1446447052] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:00.847 [client-akka.actor.default-dispatcher-3] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.contrib.pattern.DistributedPubSubMediator$Send] from Actor[akka://client/deadLetters] to Actor[akka://client/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.101 [ClusterSystem-akka.actor.default-dispatcher-16] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.cluster.GossipStatus] from Actor[akka://ClusterSystem/system/cluster/core/daemon#-1011403947] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.159 [client-akka.actor.default-dispatcher-14] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.remote.RemoteWatcher$Heartbeat$] from Actor[akka://client/system/remote-watcher#-2130597128] to Actor[akka://client/deadLetters] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.357 [client-akka.actor.default-dispatcher-3] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.contrib.pattern.DistributedPubSubMediator$Send] from Actor[akka://client/deadLetters] to Actor[akka://client/deadLetters] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.445 [ClusterSystem-akka.actor.default-dispatcher-3] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.AssociationHandle$Disassociated] from Actor[akka://ClusterSystem/deadLetters] to Actor[akka://ClusterSystem/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A53640-2#2014465890] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.446 [ClusterSystem-akka.actor.default-dispatcher-18] WARN  a.remote.ReliableDeliverySupervisor - Association with remote system [akka.tcp://client@127.0.0.1:53639] has failed, address is now gated for [5000] ms. Reason is: [Disassociated].
12:54:01.447 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  akka.actor.LocalActorRef - Message [akka.remote.transport.ActorTransportAdapter$DisassociateUnderlying] from Actor[akka://ClusterSystem/deadLetters] to Actor[akka://ClusterSystem/system/transports/akkaprotocolmanager.tcp0/akkaProtocol-tcp%3A%2F%2FClusterSystem%40127.0.0.1%3A53640-2#2014465890] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:01.730 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef - Message [akka.cluster.ClusterHeartbeatSender$Heartbeat] from Actor[akka://ClusterSystem/system/cluster/core/daemon/heartbeatSender#1101608137] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [10] dead letters encountered, no more dead letters will be logged. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
12:54:05.122 [ClusterSystem-akka.actor.default-dispatcher-16] WARN  akka.cluster.ClusterCoreDaemon - Cluster Node [akka.tcp://ClusterSystem@127.0.0.1:3001] - Marking node(s) as UNREACHABLE [Member(address = akka.tcp://ClusterSystem@127.0.0.1:3002, status = Up)]
12:54:05.136 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  Cluster(akka://ClusterSystem) - Cluster Node [akka.tcp://ClusterSystem@127.0.0.1:3001] - Leader is auto-downing unreachable node [akka.tcp://ClusterSystem@127.0.0.1:3002]
12:54:05.142 [ClusterSystem-akka.actor.default-dispatcher-18] INFO  Cluster(akka://ClusterSystem) - Cluster Node [akka.tcp://ClusterSystem@127.0.0.1:3001] - Marking unreachable node [akka.tcp://ClusterSystem@127.0.0.1:3002] as [Down]
12:54:06.109 [ClusterSystem-akka.actor.default-dispatcher-15] INFO  Cluster(akka://ClusterSystem) - Cluster Node [akka.tcp://ClusterSystem@127.0.0.1:3001] - Leader is removing unreachable node [akka.tcp://ClusterSystem@127.0.0.1:3002]
